Tiempo (ms);IR;AMB_IR;RED;AMB_RED
6746;65521;8833;65521;23248
6763;65521;8829;65521;23247
6779;65521;8813;65521;23234
6796;65521;8804;65521;23222
6813;65521;8807;65521;23229
6829;65521;8813;65521;23249
6846;65521;8830;65521;23245
6863;65521;8825;65521;23239
6879;65521;8819;65521;23231
6896;65521;8801;65521;23228
6913;65521;8806;65521;23232
6929;65521;8813;65521;23240
6946;65521;8823;65521;23249
6963;65521;8828;65521;23240
6979;65521;8820;65521;23227
6996;65521;8806;65521;23227
7013;65521;8811;65521;23234
7030;65521;8823;65521;23243
7046;65521;8824;65521;23249
7063;65521;8827;65521;23244
7080;65521;8823;65521;23243
7095;65521;8809;65521;23232
7112;65521;8815;65521;23239
7129;65521;8819;65521;23245
7145;65521;8823;65521;23242
7162;65521;8792;65521;23206
7179;65521;8762;65521;23179
7195;65521;8739;65521;23176
7212;65521;8768;65521;23188
7229;65521;8783;65521;23206
7245;65521;8779;65521;23199
7262;65521;8767;65521;23188
7279;65521;8760;65521;23185
7295;65521;8757;65521;23184
7312;65521;8759;65521;23180
7329;65521;8769;65521;23192
7345;65521;8793;65521;23206
7362;65521;8785;65521;23209
7379;65521;8776;65521;23198
7395;65521;8768;65521;23197
7412;65521;8783;65521;23201
7429;65521;8795;65521;23212
7445;65521;8808;65521;23231
7462;65521;8806;65521;23224
7479;65521;8791;65521;23208
7495;65521;8781;65521;23206
7512;65521;8792;65521;23214
7529;65521;8806;65521;23224
7545;65521;8822;65521;23241
7562;65521;8807;65521;23228
7579;65521;8802;65521;23220
7595;65521;8786;65521;23213
7612;65521;8799;65521;23217
7629;65521;8796;65521;23230
7645;65521;8826;65521;23236
7662;65521;8813;65521;23235
7679;65521;8804;65521;23223
7695;65521;8790;65521;23216
7712;65521;8797;65521;23221
7729;65521;8805;65521;23239
7745;65521;8829;65521;23247
7762;65521;8816;65521;23244
7779;65521;8821;65521;23236
7795;65521;8801;65521;23235
7812;65521;8817;65521;23241
7829;65521;8816;65521;23248
7845;65521;8838;65521;23256
7862;65521;8830;65521;23252
7879;65521;8830;65521;23244
7895;65521;8811;65521;23229
7912;65521;8816;65521;23239
7929;65521;8823;65521;23251
7945;65521;8837;65521;23265
7962;65521;8834;65521;23250
7979;65521;8825;65521;23240
7995;65521;8815;65521;23243
8012;65521;8822;65521;23243
8029;65521;8828;65521;23256
8045;65521;8837;65521;23258
8062;65521;8841;65521;23255
8079;65521;8829;65521;23249
8096;65521;8813;65521;23236
8111;65521;8818;65521;23245
8128;65521;8832;65521;23259
8145;65521;8833;65521;23258
8161;65521;8835;65521;23255
8178;65521;8829;65521;23251
8195;65521;8822;65521;23246
8211;65521;8821;65521;23252
8228;65521;8842;65521;23258
8245;65521;8843;65521;23271
8261;65521;8845;65521;23253
8278;65521;8831;65521;23252
8295;65521;8825;65521;23242
8311;65521;8824;65521;23251
8328;65521;8831;65521;23252
8345;65521;8837;65521;23260
8361;65521;8833;65521;23253
8378;65521;8823;65521;23243
8395;65521;8813;65521;23233
8411;65521;8813;65521;23239
8428;65521;8822;65521;23242
8445;65521;8826;65521;23251
8461;65521;8817;65521;23241
8478;65521;8805;65521;23226
8495;65521;8796;65521;23215
8511;65521;8792;65521;23215
8528;65521;8795;65521;23216
8545;65521;8803;65521;23229
8561;65521;8792;65521;23213
8578;65521;8785;65521;23207
8595;65521;8772;65521;23192
8611;65521;8773;65521;23203
8628;65521;8779;65521;23202
8645;65521;8783;65521;23213
8661;65521;8785;65521;23205
8678;65521;8772;65521;23190
8695;65521;8764;65521;23188
8711;65521;8768;65521;23197
8728;65521;8777;65521;23200
8745;65521;8779;65521;23206
8761;65521;8779;65521;23204
8778;65521;8772;65521;23199
8795;65521;8758;65521;23186
8811;65521;8771;65521;23195
8828;65521;8780;65521;23199
8845;65521;8783;65521;23211
8861;65521;8784;65521;23205
8878;65521;8762;65521;23189
8895;65521;8757;65521;23184
8911;65521;8763;65521;23187
8928;65521;8776;65521;23199
8945;65521;8782;65521;23211
8961;65521;8778;65521;23200
8978;65521;8769;65521;23194
8995;65521;8764;65521;23184
9011;65521;8777;65521;23198
9028;65521;8780;65521;23205
9045;65521;8790;65521;23213
9062;65521;8789;65521;23204
9078;65521;8789;65521;23210
9095;65521;8776;65521;23201
9112;65521;8782;65521;23210
9127;65521;8793;65521;23221
9144;65521;8804;65521;23230
9161;65521;8801;65521;23222
9177;65521;8794;65521;23216
9194;65521;8790;65521;23214
9211;65521;8794;65521;23222
9227;65521;8806;65521;23227
9244;65521;8813;65521;23238
9261;65521;8805;65521;23231
9277;65521;8805;65521;23220
9294;65521;8801;65521;23220
9311;65521;8805;65521;23229
9327;65521;8814;65521;23237
9344;65521;8817;65521;23237
9361;65521;8813;65521;23231
9377;65521;8817;65521;23229
9394;65521;8813;65521;23229
9411;65521;8804;65521;23234
9427;65521;8810;65521;23236
9444;65521;8812;65521;23241
9461;65521;8803;65521;23230
9477;65521;8798;65521;23217
9494;65521;8795;65521;23214
9511;65521;8791;65521;23215
9527;65521;8789;65521;23216
9544;65521;8785;65521;23215
9561;65521;8784;65521;23205
9577;65521;8770;65521;23189
9594;65521;8766;65521;23189
9611;65521;8753;65521;23180
9627;65521;8760;65521;23191
9644;65521;8754;65521;23182
9661;65521;8749;65521;23166
9677;65521;8735;65521;23157
9694;65521;8727;65521;23152
9711;65521;8719;65521;23150
9727;65521;8727;65521;23157
9744;65521;8726;65521;23152
9761;65521;8724;65521;23142
9777;65521;8711;65521;23136
9794;65521;8708;65521;23130
9811;65521;8707;65521;23139
9827;65521;8710;65521;23135
9844;65521;8714;65521;23143
9861;65521;8706;65521;23132
9877;65521;8694;65521;23120
9894;65521;8692;65521;23118
9911;65521;8697;65521;23121
9927;65521;8702;65521;23128
9944;65521;8705;65521;23132
9961;65521;8696;65521;23126
9977;65521;8688;65521;23115
9994;65521;8688;65521;23114
10011;65521;8685;65521;23120
10027;65521;8694;65521;23121
10044;65521;8697;65521;23127
10061;65521;8699;65521;23123
10078;65521;8693;65521;23116
10094;65521;8693;65521;23111
10111;65521;8693;65521;23119
10128;65521;8702;65521;23128
10143;65521;8702;65521;23131
10160;65521;8697;65521;23128
10177;65521;8694;65521;23127
10193;65521;8696;65521;23129
10210;65521;8702;65521;23132
10227;65521;8723;65521;23149
10243;65521;8727;65521;23152
10260;65521;8723;65521;23154
10277;65521;8716;65521;23149
10293;65521;8722;65521;23148
10310;65521;8723;65521;23152
10327;65521;8737;65521;23163
10343;65521;8743;65521;23170
10360;65521;8747;65521;23173
10377;65521;8744;65521;23167
10393;65521;8737;65521;23165
10410;65521;8751;65521;23175
10427;65521;8757;65521;23182
10443;65521;8765;65521;23189
10460;65521;8760;65521;23186
10477;65521;8756;65521;23180
10493;65521;8751;65521;23179
10510;65521;8757;65521;23182
10527;65521;8771;65521;23194
10543;65521;8773;65521;23198
10560;65521;8772;65521;23193
10577;65521;8765;65521;23184
10593;65521;8762;65521;23189
10610;65521;8765;65521;23194
10627;65521;8765;65521;23198
10643;65521;8775;65521;23200
10660;65521;8773;65521;23195
10677;65521;8763;65521;23185
10693;65521;8754;65521;23179
10710;65521;8763;65521;23185
10727;65521;8771;65521;23194
10743;65521;8772;65521;23186
10760;65521;8771;65521;23194
10777;65521;8762;65521;23190
10793;65521;8756;65521;23183
10810;65521;8764;65521;23190
10827;65521;8779;65521;23200
10843;65521;8780;65521;23204
10860;65521;8783;65521;23202
10877;65521;8774;65521;23191
10893;65521;8772;65521;23190
10910;65521;8776;65521;23200
10927;65521;8787;65521;23217
10943;65521;8789;65521;23217
10960;65521;8794;65521;23214
10977;65521;8783;65521;23208
10993;65521;8787;65521;23200
11010;65521;8789;65521;23205
11027;65521;8789;65521;23219
11043;65521;8797;65521;23232
11060;65521;8798;65521;23221
11077;65521;8786;65521;23212
11093;65521;8786;65521;23208
11110;65521;8786;65521;23209
11127;65521;8792;65521;23222
11144;65521;8800;65521;23232
11159;65521;8800;65521;23213
11176;65521;8781;65521;23209
11193;65521;8785;65521;23208
11209;65521;8788;65521;23214
11226;65521;8807;65521;23220
11243;65521;8803;65521;23219
11259;65521;8796;65521;23217
11276;65521;8778;65521;23213
11293;65521;8779;65521;23204
11309;65521;8785;65521;23208
11326;65521;8800;65521;23217
11343;65521;8796;65521;23214
11359;65521;8790;65521;23212
11376;65521;8771;65521;23200
11393;65521;8776;65521;23202
11409;65521;8780;65521;23205
11426;65521;8800;65521;23213
11443;65521;8800;65521;23222
11459;65521;8793;65521;23210
11476;65521;8772;65521;23203
11493;65521;8781;65521;23206
11509;65521;8782;65521;23212
11526;65521;8809;65521;23225
11543;65521;8802;65521;23221
11559;65521;8795;65521;23213
11576;65521;8784;65521;23214
11593;65521;8783;65521;23212
11609;65521;8795;65521;23215
11626;65521;8812;65521;23224
11643;65521;8806;65521;23228
11659;65521;8804;65521;23225
11676;65521;8784;65521;23216
11693;65521;8795;65521;23216
11709;65521;8800;65521;23222
11726;65521;8814;65521;23232
11743;65521;8813;65521;23234
11759;65521;8802;65521;23222
11776;65521;8783;65521;23208
11793;65521;8781;65521;23208
11809;65521;8785;65521;23208
11826;65521;8802;65521;23217
11843;65521;8803;65521;23220
11859;65521;8789;65521;23211
11876;65521;8766;65521;23199
11893;65521;8770;65521;23198
11909;65521;8773;65521;23198
11926;65521;8802;65521;23213
11943;65521;8800;65521;23220
11959;65521;8789;65521;23214
11976;65521;8775;65521;23204
11993;65521;8779;65521;23206
12009;65521;8796;65521;23217
12026;65521;8820;65521;23239
12043;65521;8821;65521;23235
12059;65521;8819;65521;23240
12076;65521;8794;65521;23220
12093;65521;8816;65521;23242
12110;65521;8842;65521;23261
12126;65521;8862;65521;23275
12143;65521;8855;65521;23270
12160;65521;8841;65521;23265
12175;65521;8830;65521;23252
12192;65521;8835;65521;23255
12209;65521;8836;65521;23259
12225;65521;8857;65521;23279
12242;65521;8846;65521;23270
12259;65521;8845;65521;23262
12275;65521;8824;65521;23247
