Tiempo (ms),IR,AMB_IR,RED,AMB_RED
6146,59161,605,55404,547
6163,59186,616,55445,573
6179,59207,623,55471,575
6196,59223,617,55487,559
6213,59246,622,55530,581
6229,59251,621,55539,573
6246,59261,612,55556,554
6263,59287,629,55588,585
6279,59287,634,55604,580
6296,59267,621,55570,565
6313,59238,628,55561,586
6329,59185,613,55492,573
6346,59156,621,55444,560
6363,59152,632,55437,586
6379,59160,630,55457,586
6396,59185,626,55475,571
6413,59211,623,55512,590
6429,59228,632,55558,576
6446,59251,624,55597,556
6463,59275,630,55641,584
6479,59294,630,55674,586
6496,59294,623,55664,565
6513,59294,627,55658,586
6529,59274,625,55640,579
6546,59258,620,55590,557
6563,59258,632,55583,584
6579,59245,627,55551,586
6596,59231,623,55517,565
6613,59227,625,55505,586
6629,59205,616,55464,578
6646,59191,612,55416,559
6663,59183,623,55390,582
6679,59153,626,55337,579
6696,59132,619,55283,565
6713,59113,622,55243,579
6729,59082,621,55187,573
6746,59052,611,55091,554
6763,59024,616,55027,582
6779,58976,623,54904,578
6796,58901,620,54728,564
6813,58881,614,54671,575
6829,58854,616,54608,567
6846,58841,610,54561,553
6863,58862,617,54591,576
6879,58880,622,54639,579
6896,58880,617,54665,560
6913,58887,614,54684,571
6929,58902,618,54746,568
6946,58931,609,54805,555
6963,58979,615,54884,577
6979,59014,616,54981,574
6996,59047,619,55039,563
7013,59083,617,55085,579
7030,59086,616,55096,573
7046,59100,612,55116,554
7063,59112,619,55127,579
7080,59113,621,55126,580
7095,59111,617,55112,574
7112,59109,620,55101,577
7129,59111,614,55114,573
7145,59120,613,55109,577
7162,59083,627,55003,586
7179,59027,624,54901,577
7195,59012,619,54868,579
7212,59001,613,54859,580
7229,59026,610,54909,570
7245,59047,612,54947,573
7262,59062,624,54962,575
7279,59071,617,54986,575
7295,59091,619,54995,579
7312,59113,617,55025,574
7329,59124,605,55037,572
7345,59144,610,55086,570
7362,59172,620,55113,581
7379,59176,615,55146,580
7395,59186,612,55155,575
7412,59196,615,55176,574
7429,59203,605,55184,563
7445,59218,608,55216,569
7462,59230,613,55230,568
7479,59233,611,55247,566
7495,59226,612,55235,572
7512,59230,607,55241,565
7529,59221,607,55245,564
7545,59241,599,55260,564
7562,59260,612,55299,565
7579,59271,612,55336,568
7595,59292,607,55367,567
7612,59312,602,55414,567
7629,59319,603,55439,566
