Tiempo (ms);IR;AMB_IR;RED;AMB_RED
1818;52855;1322;41022;1291
1819;52855;1322;41022;1291
1829;52891;1346;41060;1308
1830;52891;1346;41065;1308
1830;52891;1346;41065;1308
1831;52894;1346;41065;1308
1831;52894;1341;41065;1308
1842;52894;1342;41082;1308
1842;52894;1342;41082;1308
1843;52906;1342;41082;1308
1843;52906;1343;41082;1308
1844;52906;1343;41086;1308
1844;52906;1343;41086;1316
1855;52913;1344;41094;1308
1855;52913;1340;41094;1308
1856;52913;1340;41090;1308
1856;52913;1340;41090;1298
1857;52910;1340;41090;1298
1867;52936;1358;41129;1326
1868;52936;1358;41127;1326
1868;52936;1358;41127;1322
1869;52940;1358;41127;1322
1869;52940;1357;41127;1322
1880;52929;1344;41134;1311
1880;52929;1344;41134;1317
1881;52940;1344;41134;1317
1881;52940;1354;41134;1317
1882;52940;1354;41143;1317
1892;52952;1355;41152;1317
1893;52947;1355;41152;1317
1893;52947;1354;41152;1317
1894;52947;1354;41149;1317
1894;52947;1354;41149;1317
1905;52962;1361;41172;1330
1905;52962;1364;41172;1330
1906;52962;1364;41169;1330
1906;52962;1364;41169;1334
1907;52964;1364;41169;1334
1917;52959;1352;41168;1313
1918;52959;1352;41168;1313
1918;52959;1352;41168;1316
1919;52964;1352;41168;1316
1919;52964;1356;41168;1316
1919;52964;1356;41164;1316
1930;52990;1368;41206;1331
1931;52978;1368;41206;1331
1931;52978;1360;41206;1331
1932;52978;1360;41195;1331
1932;52978;1360;41195;1318
1943;52989;1357;41210;1328
1943;52989;1362;41210;1328
1944;52989;1362;41216;1328
1944;52989;1362;41216;1334
1944;52989;1362;41216;1334
1955;52986;1351;41217;1318
1956;52986;1351;41212;1318
1956;52986;1351;41212;1320
1956;52986;1351;41212;1320
1957;52991;1351;41212;1320
1968;53010;1373;41246;1334
1968;53010;1373;41246;1333
1969;53008;1373;41246;1333
1969;53008;1371;41246;1333
1969;53008;1371;41242;1333
1980;53005;1357;41248;1326
1981;53009;1357;41248;1326
1981;53009;1358;41248;1326
1982;53009;1358;41249;1326
1982;53009;1358;41249;1328
