Tiempo (ms);IR;AMB_IR;RED;AMB_RED
3352;32698;287;1700;266
3352;32698;287;1700;268
3353;32697;287;1700;268
3353;32697;283;1700;268
3353;32697;283;1695;268
3364;32643;192;1575;120
3365;32556;192;1575;120
3365;32556;159;1575;120
3365;32556;159;1633;120
3366;32556;159;1633;223
3366;32556;159;1633;223
3377;32867;460;1865;406
3378;32867;460;1916;406
3378;32867;460;1916;425
3378;32867;460;1916;425
3379;32876;460;1916;425
3379;32876;413;1916;425
3390;32712;275;1736;267
3390;32712;275;1736;267
3391;32731;288;1736;267
3391;32731;288;1736;267
3392;32731;288;1765;264
3392;32731;288;1765;264
3403;32674;199;1751;220
3403;32674;199;1751;220
3404;32674;199;1621;124
3404;32674;199;1621;124
3405;32582;199;1621;124
3405;32582;161;1621;124
3416;32737;338;1900;409
3416;32737;338;1900;409
3417;32902;338;1900;409
3417;32902;458;1900;409
3418;32902;458;1958;409
3418;32902;458;1958;424
3429;32749;257;1757;257
3429;32749;274;1757;257
3430;32749;274;1785;257
3430;32749;274;1785;268
3431;32760;274;1785;268
3431;32760;285;1785;268
3442;32845;339;1791;350
3442;32845;339;1791;218
3443;32709;339;1791;218
3443;32709;202;1791;218
3444;32709;202;1650;218
3444;32709;202;1650;122
3455;32768;281;1792;257
3455;32768;343;1792;257
3456;32768;343;1939;257
3456;32768;343;1939;408
3457;32768;343;1939;408
3457;32931;464;1939;408
3468;32735;256;1782;222
3468;32735;256;1782;254
3469;32762;256;1782;254
3469;32762;280;1782;254
3469;32762;280;1818;254
